choice,id,alt,pf,cl,loc,wk,tod,seas,chid
0,205,3,0,0,0,0,0,1,2441
0,205,4,0,5,0,1,1,0,2441
0,205,1,7,0,0,1,0,0,2442
0,205,2,9,5,0,1,0,0,2442
1,205,3,0,1,1,0,1,0,2442
0,205,4,0,5,0,0,0,1,2442
0,205,1,9,5,0,0,0,0,2443
1,205,2,7,1,0,1,0,0,2443
0,205,3,0,0,0,1,1,0,2443
0,205,4,0,0,1,0,0,1,2443
0,205,1,0,1,0,1,0,1,2444
0,205,2,9,1,0,0,0,0,2444
1,205,3,7,0,1,0,0,0,2444
0,205,4,0,5,0,1,1,0,2444
1,205,1,0,0,1,0,1,0,2445
0,205,2,9,1,0,1,0,0,2445
0,205,3,0,0,0,0,0,1,2445
0,205,4,7,5,0,1,0,0,2445
0,205,1,0,0,0,0,0,1,2446
0,205,2,9,0,0,0,0,0,2446
1,205,3,0,1,1,0,1,0,2446
0,205,4,7,5,0,1,0,0,2446
0,205,1,0,5,0,1,0,1,2447
0,205,2,9,0,0,0,0,0,2447
0,205,3,0,1,0,0,1,0,2447
1,205,4,7,5,1,0,0,0,2447
0,205,1,9,0,0,1,0,0,2448
1,205,2,7,1,0,0,0,0,2448
0,205,3,0,1,1,0,0,1,2448
0,205,4,0,5,0,0,1,0,2448
0,205,1,0,5,0,1,0,1,2449
0,205,2,0,5,0,0,1,0,2449
1,205,3,9,0,0,1,0,0,2449
0,205,4,7,1,0,0,0,0,2449
0,205,1,0,1,0,1,0,1,2450
1,205,2,0,5,1,0,1,0,2450
0,205,3,7,0,0,0,0,0,2450
0,205,4,9,0,0,1,0,0,2450
0,205,1,9,5,0,1,0,0,2451
0,205,2,0,0,0,1,1,0,2451
1,205,3,0,5,1,0,0,1,2451
0,205,4,7,1,0,0,0,0,2451
0,205,1,0,1,0,1,1,0,2452
0,205,2,7,5,0,0,0,0,2452
1,205,3,9,5,1,0,0,0,2452
0,205,4,0,0,0,1,0,1,2452
1,206,1,0,0,1,0,0,1,2453
0,206,2,7,5,0,1,0,0,2453
0,206,3,0,1,0,0,1,0,2453
0,206,4,9,1,0,1,0,0,2453
0,206,1,7,5,0,0,0,0,2454
0,206,2,0,1,0,1,1,0,2454
1,206,3,0,0,0,1,0,1,2454
0,206,4,9,5,1,0,0,0,2454
0,206,1,9,1,0,0,0,0,2455
0,206,2,0,1,0,0,1,0,2455
0,206,3,7,5,0,1,0,0,2455
1,206,4,0,0,1,0,0,1,2455
0,206,1,7,5,0,1,0,0,2456
0,206,2,9,1,0,0,0,0,2456
0,206,3,0,0,0,1,1,0,2456
1,206,4,0,1,1,0,0,1,2456
1,206,1,7,5,0,1,0,0,2457
0,206,2,9,1,1,0,0,0,2457
0,206,3,0,0,0,0,0,1,2457
0,206,4,0,5,0,1,1,0,2457
1,206,1,7,0,0,1,0,0,2458
0,206,2,9,5,0,1,0,0,2458
0,206,3,0,1,1,0,1,0,2458
0,206,4,0,5,0,0,0,1,2458
0,206,1,9,5,0,0,0,0,2459
0,206,2,7,1,0,1,0,0,2459
0,206,3,0,0,0,1,1,0,2459
1,206,4,0,0,1,0,0,1,2459
0,206,1,0,1,0,1,0,1,2460
0,206,2,9,1,0,0,0,0,2460
1,206,3,7,0,1,0,0,0,2460
0,206,4,0,5,0,1,1,0,2460
0,206,1,0,0,1,0,1,0,2461
1,206,2,9,1,0,1,0,0,2461
0,206,3,0,0,0,0,0,1,2461
0,206,4,7,5,0,1,0,0,2461
0,206,1,0,0,0,0,0,1,2462
0,206,2,9,0,0,0,0,0,2462
1,206,3,0,1,1,0,1,0,2462
0,206,4,7,5,0,1,0,0,2462
0,206,1,0,5,0,1,0,1,2463
0,206,2,9,0,0,0,0,0,2463
0,206,3,0,1,0,0,1,0,2463
1,206,4,7,5,1,0,0,0,2463
0,206,1,9,0,0,1,0,0,2464
0,206,2,7,1,0,0,0,0,2464
1,206,3,0,1,1,0,0,1,2464
0,206,4,0,5,0,0,1,0,2464
1,207,1,0,0,1,0,1,0,2465
0,207,2,7,1,0,0,0,0,2465
0,207,3,9,5,0,1,0,0,2465
0,207,4,0,5,0,1,0,1,2465
0,207,1,9,5,0,1,0,0,2466
0,207,2,0,0,0,0,0,1,2466
0,207,3,7,1,0,0,0,0,2466
1,207,4,0,0,1,0,1,0,2466
0,207,1,7,0,0,0,0,0,2467
0,207,2,0,0,0,1,1,0,2467
1,207,3,0,5,0,1,0,1,2467
0,207,4,9,1,0,0,0,0,2467
1,207,1,7,5,1,0,0,0,2468
0,207,2,0,1,0,0,0,1,2468
0,207,3,0,5,0,0,1,0,2468
0,207,4,9,0,0,1,0,0,2468
0,207,1,0,0,0,1,0,1,2469
0,207,2,0,1,0,0,1,0,2469
0,207,3,9,0,0,1,0,0,2469
1,207,4,7,5,1,0,0,0,2469
0,207,1,0,5,0,0,0,1,2470
0,207,2,0,1,0,0,1,0,2470
1,207,3,9,5,1,0,0,0,2470
0,207,4,7,0,0,1,0,0,2470
0,207,1,9,5,0,1,0,0,2471
0,207,2,0,0,0,1,1,0,2471
1,207,3,0,5,1,0,0,1,2471
0,207,4,7,1,0,0,0,0,2471
0,207,1,9,1,0,1,0,0,2472
1,207,2,7,0,1,0,0,0,2472
0,207,3,0,5,0,1,1,0,2472
0,207,4,0,0,0,0,0,1,2472
0,207,1,0,0,0,0,1,0,2473
0,207,2,9,1,0,0,0,0,2473
0,207,3,0,5,0,0,0,1,2473
1,207,4,0,5,0,1,0,1,2473
0,207,1,9,5,0,1,0,0,2474
0,207,2,0,5,0,0,0,1,2474
0,207,3,7,1,0,0,0,0,2474
1,207,4,0,0,0,0,1,0,2474
0,207,1,7,1,0,0,0,0,2475
0,207,2,0,0,0,0,1,0,2475
1,207,3,0,5,1,0,0,1,2475
0,207,4,9,5,0,1,0,0,2475
0,207,1,0,0,0,0,1,0,2476
1,207,2,0,1,0,1,0,1,2476
0,207,3,7,5,0,0,0,0,2476
0,207,4,9,0,0,0,0,0,2476
1,208,1,0,0,1,0,1,0,2477
0,208,2,7,1,0,0,0,0,2477
0,208,3,9,5,0,1,0,0,2477
0,208,4,0,5,0,1,0,1,2477
0,208,1,9,5,0,1,0,0,2478
0,208,2,0,0,0,0,0,1,2478
0,208,3,7,1,0,0,0,0,2478
1,208,4,0,0,1,0,1,0,2478
0,208,1,7,0,0,0,0,0,2479
1,208,2,0,0,0,1,1,0,2479
0,208,3,0,5,0,1,0,1,2479
0,208,4,9,1,0,0,0,0,2479
0,208,1,7,5,1,0,0,0,2480
1,208,2,0,1,0,0,0,1,2480
0,208,3,0,5,0,0,1,0,2480
0,208,4,9,0,0,1,0,0,2480
1,208,1,0,0,0,1,0,1,2481
0,208,2,0,1,0,0,1,0,2481
0,208,3,9,0,0,1,0,0,2481
0,208,4,7,5,1,0,0,0,2481
0,208,1,0,5,0,0,0,1,2482
0,208,2,0,1,0,0,1,0,2482
0,208,3,9,5,1,0,0,0,2482
1,208,4,7,0,0,1,0,0,2482
0,208,1,9,5,0,1,0,0,2483
1,208,2,0,0,0,1,1,0,2483
0,208,3,0,5,1,0,0,1,2483
0,208,4,7,1,0,0,0,0,2483
0,208,1,9,1,0,1,0,0,2484
1,208,2,7,0,1,0,0,0,2484
0,208,3,0,5,0,1,1,0,2484
0,208,4,0,0,0,0,0,1,2484
0,208,1,0,0,0,0,1,0,2485
0,208,2,9,1,0,0,0,0,2485
0,208,3,0,5,0,0,0,1,2485
1,208,4,0,5,0,1,0,1,2485
0,208,1,9,5,0,1,0,0,2486
0,208,2,0,5,0,0,0,1,2486
0,208,3,7,1,0,0,0,0,2486
1,208,4,0,0,0,0,1,0,2486
0,208,1,7,1,0,0,0,0,2487
0,208,2,0,0,0,0,1,0,2487
1,208,3,0,5,1,0,0,1,2487
0,208,4,9,5,0,1,0,0,2487
0,208,1,0,0,0,0,1,0,2488
1,208,2,0,1,0,1,0,1,2488
0,208,3,7,5,0,0,0,0,2488
0,208,4,9,0,0,0,0,0,2488
1,209,1,0,0,1,0,1,0,2489
0,209,2,7,1,0,0,0,0,2489
0,209,3,9,5,0,1,0,0,2489
0,209,4,0,5,0,1,0,1,2489
0,209,1,9,5,0,1,0,0,2490
0,209,2,0,0,0,0,0,1,2490
0,209,3,7,1,0,0,0,0,2490
1,209,4,0,0,1,0,1,0,2490
0,209,1,7,0,0,0,0,0,2491
1,209,2,0,0,0,1,1,0,2491
0,209,3,0,5,0,1,0,1,2491
0,209,4,9,1,0,0,0,0,2491
1,209,1,7,5,1,0,0,0,2492
0,209,2,0,1,0,0,0,1,2492
0,209,3,0,5,0,0,1,0,2492
0,209,4,9,0,0,1,0,0,2492
0,209,1,0,0,0,1,0,1,2493
0,209,2,0,1,0,0,1,0,2493
0,209,3,9,0,0,1,0,0,2493
1,209,4,7,5,1,0,0,0,2493
0,209,1,0,5,0,0,0,1,2494
0,209,2,0,1,0,0,1,0,2494
1,209,3,9,5,1,0,0,0,2494
0,209,4,7,0,0,1,0,0,2494
0,209,1,9,5,0,1,0,0,2495
1,209,2,0,0,0,1,1,0,2495
0,209,3,0,5,1,0,0,1,2495
0,209,4,7,1,0,0,0,0,2495
0,209,1,9,1,0,1,0,0,2496
1,209,2,7,0,1,0,0,0,2496
0,209,3,0,5,0,1,1,0,2496
0,209,4,0,0,0,0,0,1,2496
0,209,1,0,0,0,0,1,0,2497
1,209,2,9,1,0,0,0,0,2497
0,209,3,0,5,0,0,0,1,2497
0,209,4,0,5,0,1,0,1,2497
1,209,1,9,5,0,1,0,0,2498
0,209,2,0,5,0,0,0,1,2498
0,209,3,7,1,0,0,0,0,2498
0,209,4,0,0,0,0,1,0,2498
0,209,1,7,1,0,0,0,0,2499
0,209,2,0,0,0,0,1,0,2499
0,209,3,0,5,1,0,0,1,2499
1,209,4,9,5,0,1,0,0,2499
0,209,1,0,0,0,0,1,0,2500
1,209,2,0,1,0,1,0,1,2500
0,209,3,7,5,0,0,0,0,2500
0,209,4,9,0,0,0,0,0,2500
0,210,1,9,0,0,0,0,0,2501
0,210,2,0,0,0,1,0,1,2501
0,210,3,0,1,1,0,1,0,2501
1,210,4,7,5,0,1,0,0,2501
0,210,1,0,0,0,0,1,0,2502
1,210,2,7,5,0,0,0,0,2502
0,210,3,0,0,1,0,0,1,2502
0,210,4,9,1,0,1,0,0,2502
0,210,1,0,1,0,0,1,0,2503
0,210,2,9,5,0,1,0,0,2503
0,210,3,0,5,0,1,0,1,2503
1,210,4,7,0,0,0,0,0,2503
0,210,1,9,0,1,0,0,0,2504
1,210,2,7,5,0,0,0,0,2504
0,210,3,0,1,0,1,0,1,2504
0,210,4,0,1,0,0,1,0,2504
0,210,1,0,0,1,0,1,0,2505
1,210,2,7,1,0,0,0,0,2505
0,210,3,9,5,0,1,0,0,2505
0,210,4,0,5,0,1,0,1,2505
0,210,1,9,5,0,1,0,0,2506
0,210,2,0,0,0,0,0,1,2506
1,210,3,7,1,0,0,0,0,2506
0,210,4,0,0,1,0,1,0,2506
1,210,1,7,0,0,0,0,0,2507
0,210,2,0,0,0,1,1,0,2507
0,210,3,0,5,0,1,0,1,2507
0,210,4,9,1,0,0,0,0,2507
1,210,1,7,5,1,0,0,0,2508
0,210,2,0,1,0,0,0,1,2508
0,210,3,0,5,0,0,1,0,2508
0,210,4,9,0,0,1,0,0,2508
0,210,1,0,0,0,1,0,1,2509
0,210,2,0,1,0,0,1,0,2509
0,210,3,9,0,0,1,0,0,2509
1,210,4,7,5,1,0,0,0,2509
0,210,1,0,5,0,0,0,1,2510
0,210,2,0,1,0,0,1,0,2510
0,210,3,9,5,1,0,0,0,2510
1,210,4,7,0,0,1,0,0,2510
0,210,1,9,5,0,1,0,0,2511
0,210,2,0,0,0,1,1,0,2511
0,210,3,0,5,1,0,0,1,2511
1,210,4,7,1,0,0,0,0,2511
0,210,1,9,1,0,1,0,0,2512
1,210,2,7,0,1,0,0,0,2512
0,210,3,0,5,0,1,1,0,2512
0,210,4,0,0,0,0,0,1,2512
0,211,1,0,0,1,0,1,0,2513
1,211,2,7,1,0,0,0,0,2513
0,211,3,9,5,0,1,0,0,2513
0,211,4,0,5,0,1,0,1,2513
0,211,1,9,5,0,1,0,0,2514
0,211,2,0,0,0,0,0,1,2514
1,211,3,7,1,0,0,0,0,2514
0,211,4,0,0,1,0,1,0,2514
1,211,1,7,0,0,0,0,0,2515
0,211,2,0,0,0,1,1,0,2515
0,211,3,0,5,0,1,0,1,2515
0,211,4,9,1,0,0,0,0,2515
0,211,1,7,5,1,0,0,0,2516
0,211,2,0,1,0,0,0,1,2516
0,211,3,0,5,0,0,1,0,2516
1,211,4,9,0,0,1,0,0,2516
0,211,1,0,0,0,1,0,1,2517
0,211,2,0,1,0,0,1,0,2517
1,211,3,9,0,0,1,0,0,2517
0,211,4,7,5,1,0,0,0,2517
0,211,1,0,5,0,0,0,1,2518
0,211,2,0,1,0,0,1,0,2518
0,211,3,9,5,1,0,0,0,2518
1,211,4,7,0,0,1,0,0,2518
0,211,1,9,5,0,1,0,0,2519
0,211,2,0,0,0,1,1,0,2519
0,211,3,0,5,1,0,0,1,2519
1,211,4,7,1,0,0,0,0,2519
0,211,1,9,1,0,1,0,0,2520
1,211,2,7,0,1,0,0,0,2520
0,211,3,0,5,0,1,1,0,2520
0,211,4,0,0,0,0,0,1,2520
0,211,1,0,0,0,0,1,0,2521
1,211,2,9,1,0,0,0,0,2521
0,211,3,0,5,0,0,0,1,2521
0,211,4,0,5,0,1,0,1,2521
0,211,1,9,5,0,1,0,0,2522
0,211,2,0,5,0,0,0,1,2522
1,211,3,7,1,0,0,0,0,2522
0,211,4,0,0,0,0,1,0,2522
1,211,1,7,1,0,0,0,0,2523
0,211,2,0,0,0,0,1,0,2523
0,211,3,0,5,1,0,0,1,2523
0,211,4,9,5,0,1,0,0,2523
0,211,1,0,0,0,0,1,0,2524
0,211,2,0,1,0,1,0,1,2524
0,211,3,7,5,0,0,0,0,2524
1,211,4,9,0,0,0,0,0,2524
1,212,1,0,0,1,0,0,1,2525
0,212,2,7,5,0,1,0,0,2525
0,212,3,0,1,0,0,1,0,2525
0,212,4,9,1,0,1,0,0,2525
0,212,1,7,5,0,0,0,0,2526
0,212,2,0,1,0,1,1,0,2526
1,212,3,0,0,0,1,0,1,2526
0,212,4,9,5,1,0,0,0,2526
0,212,1,9,1,0,0,0,0,2527
0,212,2,0,1,0,0,1,0,2527
0,212,3,7,5,0,1,0,0,2527
1,212,4,0,0,1,0,0,1,2527
0,212,1,7,5,0,1,0,0,2528
0,212,2,9,1,0,0,0,0,2528
1,212,3,0,0,0,1,1,0,2528
0,212,4,0,1,1,0,0,1,2528
0,212,1,7,5,0,1,0,0,2529
0,212,2,9,1,1,0,0,0,2529
1,212,3,0,0,0,0,0,1,2529
0,212,4,0,5,0,1,1,0,2529
1,212,1,7,0,0,1,0,0,2530
0,212,2,9,5,0,1,0,0,2530
0,212,3,0,1,1,0,1,0,2530
0,212,4,0,5,0,0,0,1,2530
0,212,1,9,5,0,0,0,0,2531
0,212,2,7,1,0,1,0,0,2531
1,212,3,0,0,0,1,1,0,2531
0,212,4,0,0,1,0,0,1,2531
0,212,1,0,1,0,1,0,1,2532
0,212,2,9,1,0,0,0,0,2532
1,212,3,7,0,1,0,0,0,2532
0,212,4,0,5,0,1,1,0,2532
0,212,1,0,0,1,0,1,0,2533
1,212,2,9,1,0,1,0,0,2533
0,212,3,0,0,0,0,0,1,2533
0,212,4,7,5,0,1,0,0,2533
0,212,1,0,0,0,0,0,1,2534
1,212,2,9,0,0,0,0,0,2534
0,212,3,0,1,1,0,1,0,2534
0,212,4,7,5,0,1,0,0,2534
0,212,1,0,5,0,1,0,1,2535
1,212,2,9,0,0,0,0,0,2535
0,212,3,0,1,0,0,1,0,2535
0,212,4,7,5,1,0,0,0,2535
0,212,1,9,0,0,1,0,0,2536
0,212,2,7,1,0,0,0,0,2536
1,212,3,0,1,1,0,0,1,2536
0,212,4,0,5,0,0,1,0,2536
0,213,1,9,5,0,1,0,0,2537
1,213,2,7,1,0,0,0,0,2537
0,213,3,0,0,0,0,0,1,2537
0,213,4,0,5,0,0,0,1,2537
0,213,1,0,1,0,1,1,0,2538
0,213,2,0,5,1,0,0,1,2538
0,213,3,9,5,1,0,0,0,2538
1,213,4,7,0,0,1,0,0,2538
0,213,1,0,1,0,1,0,1,2539
0,213,2,7,0,0,0,0,0,2539
0,213,3,9,0,0,0,0,0,2539
1,213,4,0,5,0,1,1,0,2539
0,213,1,9,1,1,0,0,0,2540
0,213,2,0,5,0,1,1,0,2540
1,213,3,7,0,0,0,0,0,2540
0,213,4,0,5,0,1,0,1,2540
0,213,1,9,5,0,0,0,0,2541
0,213,2,0,0,0,1,0,1,2541
1,213,3,0,1,1,0,1,0,2541
0,213,4,7,5,0,1,0,0,2541
0,213,1,0,0,0,1,0,1,2542
0,213,2,0,5,0,0,1,0,2542
0,213,3,9,5,0,0,0,0,2542
1,213,4,7,1,0,1,0,0,2542
1,213,1,0,1,0,1,1,0,2543
0,213,2,9,5,1,0,0,0,2543
0,213,3,0,5,0,1,0,1,2543
0,213,4,7,0,0,0,0,0,2543
0,213,1,9,0,0,1,0,0,2544
0,213,2,0,1,0,0,0,1,2544
1,213,3,0,1,0,1,1,0,2544
0,213,4,7,5,0,0,0,0,2544
0,213,1,0,5,0,0,0,1,2545
0,213,2,0,0,0,0,1,0,2545
0,213,3,9,1,0,1,0,0,2545
1,213,4,7,1,0,1,0,0,2545
0,213,1,7,5,0,0,0,0,2546
1,213,2,0,1,0,1,1,0,2546
0,213,3,0,0,0,1,0,1,2546
0,213,4,9,1,0,0,0,0,2546
0,213,1,9,5,0,0,0,0,2547
1,213,2,0,1,0,0,1,0,2547
0,213,3,7,5,0,1,0,0,2547
0,213,4,0,0,1,0,0,1,2547
0,213,1,9,5,0,0,0,0,2548
0,213,2,7,0,0,0,0,0,2548
1,213,3,0,0,0,1,1,0,2548
0,213,4,0,1,0,1,0,1,2548
0,214,1,9,5,0,0,0,0,2549
0,214,2,0,0,0,1,0,1,2549
0,214,3,0,1,1,0,1,0,2549
1,214,4,7,5,0,1,0,0,2549
0,214,1,0,0,0,1,0,1,2550
0,214,2,0,5,0,0,1,0,2550
0,214,3,9,5,0,0,0,0,2550
1,214,4,7,1,0,1,0,0,2550
0,214,1,0,1,0,1,1,0,2551
1,214,2,9,5,1,0,0,0,2551
0,214,3,0,5,0,1,0,1,2551
0,214,4,7,0,0,0,0,0,2551
1,214,1,9,0,0,1,0,0,2552
0,214,2,0,1,0,0,0,1,2552
0,214,3,0,1,0,1,1,0,2552
0,214,4,7,5,0,0,0,0,2552
0,214,1,0,5,0,0,0,1,2553
0,214,2,0,0,0,0,1,0,2553
0,214,3,9,1,0,1,0,0,2553
1,214,4,7,1,0,1,0,0,2553
0,214,1,7,5,0,0,0,0,2554
0,214,2,0,1,0,1,1,0,2554
0,214,3,0,0,0,1,0,1,2554
1,214,4,9,1,0,0,0,0,2554
0,214,1,9,5,0,0,0,0,2555
0,214,2,0,1,0,0,1,0,2555
1,214,3,7,5,0,1,0,0,2555
0,214,4,0,0,1,0,0,1,2555
0,214,1,9,5,0,0,0,0,2556
1,214,2,7,0,0,0,0,0,2556
0,214,3,0,0,0,1,1,0,2556
0,214,4,0,1,0,1,0,1,2556
0,214,1,0,0,0,1,0,1,2557
0,214,2,9,1,1,0,0,0,2557
1,214,3,7,5,0,0,0,0,2557
0,214,4,0,5,0,1,1,0,2557
1,214,1,7,0,0,1,0,0,2558
0,214,2,0,5,0,1,1,0,2558
0,214,3,9,1,1,0,0,0,2558
0,214,4,0,1,0,0,0,1,2558
0,214,1,0,5,1,0,1,0,2559
1,214,2,9,1,0,1,0,0,2559
0,214,3,7,0,0,0,0,0,2559
0,214,4,0,0,0,1,0,1,2559
0,214,1,0,1,0,1,1,0,2560
0,214,2,9,5,0,1,0,0,2560
1,214,3,7,0,1,0,0,0,2560
0,214,4,0,1,0,1,0,1,2560
0,215,1,0,0,1,0,1,0,2561
1,215,2,7,1,0,0,0,0,2561
0,215,3,9,5,0,1,0,0,2561
0,215,4,0,5,0,1,0,1,2561
0,215,1,9,5,0,1,0,0,2562
1,215,2,0,0,0,0,0,1,2562
0,215,3,7,1,0,0,0,0,2562
0,215,4,0,0,1,0,1,0,2562
1,215,1,7,0,0,0,0,0,2563
0,215,2,0,0,0,1,1,0,2563
0,215,3,0,5,0,1,0,1,2563
0,215,4,9,1,0,0,0,0,2563
1,215,1,7,5,1,0,0,0,2564
0,215,2,0,1,0,0,0,1,2564
0,215,3,0,5,0,0,1,0,2564
0,215,4,9,0,0,1,0,0,2564
0,215,1,0,0,0,1,0,1,2565
0,215,2,0,1,0,0,1,0,2565
0,215,3,9,0,0,1,0,0,2565
1,215,4,7,5,1,0,0,0,2565
0,215,1,0,5,0,0,0,1,2566
0,215,2,0,1,0,0,1,0,2566
0,215,3,9,5,1,0,0,0,2566
1,215,4,7,0,0,1,0,0,2566
0,215,1,9,5,0,1,0,0,2567
1,215,2,0,0,0,1,1,0,2567
0,215,3,0,5,1,0,0,1,2567
0,215,4,7,1,0,0,0,0,2567
0,215,1,9,1,0,1,0,0,2568
1,215,2,7,0,1,0,0,0,2568
0,215,3,0,5,0,1,1,0,2568
0,215,4,0,0,0,0,0,1,2568
1,215,1,0,0,0,0,1,0,2569
0,215,2,9,1,0,0,0,0,2569
0,215,3,0,5,0,0,0,1,2569
0,215,4,0,5,0,1,0,1,2569
0,215,1,9,5,0,1,0,0,2570
0,215,2,0,5,0,0,0,1,2570
0,215,3,7,1,0,0,0,0,2570
1,215,4,0,0,0,0,1,0,2570
0,215,1,7,1,0,0,0,0,2571
0,215,2,0,0,0,0,1,0,2571
1,215,3,0,5,1,0,0,1,2571
0,215,4,9,5,0,1,0,0,2571
0,215,1,0,0,0,0,1,0,2572
0,215,2,0,1,0,1,0,1,2572
1,215,3,7,5,0,0,0,0,2572
0,215,4,9,0,0,0,0,0,2572
0,216,1,9,5,0,1,0,0,2573
1,216,2,7,1,0,0,0,0,2573
0,216,3,0,0,0,0,0,1,2573
0,216,4,0,5,0,0,0,1,2573
0,216,1,0,1,0,1,1,0,2574
0,216,2,0,5,1,0,0,1,2574
0,216,3,9,5,1,0,0,0,2574
1,216,4,7,0,0,1,0,0,2574
0,216,1,0,1,0,1,0,1,2575
1,216,2,7,0,0,0,0,0,2575
0,216,3,9,0,0,0,0,0,2575
0,216,4,0,5,0,1,1,0,2575
0,216,1,9,1,1,0,0,0,2576
0,216,2,0,5,0,1,1,0,2576
1,216,3,7,0,0,0,0,0,2576
0,216,4,0,5,0,1,0,1,2576
0,216,1,9,5,0,0,0,0,2577
0,216,2,0,0,0,1,0,1,2577
0,216,3,0,1,1,0,1,0,2577
1,216,4,7,5,0,1,0,0,2577
0,216,1,0,0,0,1,0,1,2578
0,216,2,0,5,0,0,1,0,2578
0,216,3,9,5,0,0,0,0,2578
1,216,4,7,1,0,1,0,0,2578
0,216,1,0,1,0,1,1,0,2579
0,216,2,9,5,1,0,0,0,2579
0,216,3,0,5,0,1,0,1,2579
1,216,4,7,0,0,0,0,0,2579
0,216,1,9,0,0,1,0,0,2580
0,216,2,0,1,0,0,0,1,2580
0,216,3,0,1,0,1,1,0,2580
1,216,4,7,5,0,0,0,0,2580
0,216,1,0,5,0,0,0,1,2581
0,216,2,0,0,0,0,1,0,2581
0,216,3,9,1,0,1,0,0,2581
1,216,4,7,1,0,1,0,0,2581
1,216,1,7,5,0,0,0,0,2582
0,216,2,0,1,0,1,1,0,2582
0,216,3,0,0,0,1,0,1,2582
0,216,4,9,1,0,0,0,0,2582
0,216,1,9,5,0,0,0,0,2583
0,216,2,0,1,0,0,1,0,2583
1,216,3,7,5,0,1,0,0,2583
0,216,4,0,0,1,0,0,1,2583
0,216,1,9,5,0,0,0,0,2584
1,216,2,7,0,0,0,0,0,2584
0,216,3,0,0,0,1,1,0,2584
0,216,4,0,1,0,1,0,1,2584
1,217,1,0,0,1,0,0,1,2585
0,217,2,7,5,0,1,0,0,2585
0,217,3,0,1,0,0,1,0,2585
0,217,4,9,1,0,1,0,0,2585
0,217,1,7,5,0,0,0,0,2586
0,217,2,0,1,0,1,1,0,2586
1,217,3,0,0,0,1,0,1,2586
0,217,4,9,5,1,0,0,0,2586
0,217,1,9,1,0,0,0,0,2587
0,217,2,0,1,0,0,1,0,2587
0,217,3,7,5,0,1,0,0,2587
1,217,4,0,0,1,0,0,1,2587
0,217,1,7,5,0,1,0,0,2588
0,217,2,9,1,0,0,0,0,2588
0,217,3,0,0,0,1,1,0,2588
1,217,4,0,1,1,0,0,1,2588
0,217,1,7,5,0,1,0,0,2589
1,217,2,9,1,1,0,0,0,2589
0,217,3,0,0,0,0,0,1,2589
0,217,4,0,5,0,1,1,0,2589
0,217,1,7,0,0,1,0,0,2590
0,217,2,9,5,0,1,0,0,2590
1,217,3,0,1,1,0,1,0,2590
0,217,4,0,5,0,0,0,1,2590
0,217,1,9,5,0,0,0,0,2591
0,217,2,7,1,0,1,0,0,2591
0,217,3,0,0,0,1,1,0,2591
1,217,4,0,0,1,0,0,1,2591
0,217,1,0,1,0,1,0,1,2592
0,217,2,9,1,0,0,0,0,2592
1,217,3,7,0,1,0,0,0,2592
0,217,4,0,5,0,1,1,0,2592
1,217,1,0,0,1,0,1,0,2593
0,217,2,9,1,0,1,0,0,2593
0,217,3,0,0,0,0,0,1,2593
0,217,4,7,5,0,1,0,0,2593
0,217,1,0,0,0,0,0,1,2594
0,217,2,9,0,0,0,0,0,2594
1,217,3,0,1,1,0,1,0,2594
0,217,4,7,5,0,1,0,0,2594
0,217,1,0,5,0,1,0,1,2595
0,217,2,9,0,0,0,0,0,2595
0,217,3,0,1,0,0,1,0,2595
1,217,4,7,5,1,0,0,0,2595
0,217,1,9,0,0,1,0,0,2596
0,217,2,7,1,0,0,0,0,2596
1,217,3,0,1,1,0,0,1,2596
0,217,4,0,5,0,0,1,0,2596
0,218,1,9,5,0,1,0,0,2597
0,218,2,7,1,0,0,0,0,2597
1,218,3,0,0,0,0,0,1,2597
0,218,4,0,5,0,0,0,1,2597
1,218,1,0,1,0,1,1,0,2598
0,218,2,0,5,1,0,0,1,2598
0,218,3,9,5,1,0,0,0,2598
0,218,4,7,0,0,1,0,0,2598
1,218,1,0,1,0,1,0,1,2599
0,218,2,7,0,0,0,0,0,2599
0,218,3,9,0,0,0,0,0,2599
0,218,4,0,5,0,1,1,0,2599
0,218,1,9,1,1,0,0,0,2600
0,218,2,0,5,0,1,1,0,2600
1,218,3,7,0,0,0,0,0,2600
0,218,4,0,5,0,1,0,1,2600
0,218,1,9,5,0,0,0,0,2601
1,218,2,0,0,0,1,0,1,2601
0,218,3,0,1,1,0,1,0,2601
0,218,4,7,5,0,1,0,0,2601
1,218,1,0,0,0,1,0,1,2602
0,218,2,0,5,0,0,1,0,2602
0,218,3,9,5,0,0,0,0,2602
0,218,4,7,1,0,1,0,0,2602
1,218,1,0,1,0,1,1,0,2603
0,218,2,9,5,1,0,0,0,2603
0,218,3,0,5,0,1,0,1,2603
0,218,4,7,0,0,0,0,0,2603
1,218,1,9,0,0,1,0,0,2604
0,218,2,0,1,0,0,0,1,2604
0,218,3,0,1,0,1,1,0,2604
0,218,4,7,5,0,0,0,0,2604
0,218,1,0,5,0,0,0,1,2605
1,218,2,0,0,0,0,1,0,2605
0,218,3,9,1,0,1,0,0,2605
0,218,4,7,1,0,1,0,0,2605
0,218,1,7,5,0,0,0,0,2606
0,218,2,0,1,0,1,1,0,2606
1,218,3,0,0,0,1,0,1,2606
0,218,4,9,1,0,0,0,0,2606
0,218,1,9,5,0,0,0,0,2607
1,218,2,0,1,0,0,1,0,2607
0,218,3,7,5,0,1,0,0,2607
